group	marker	position
3A	Cluster_10591|Contig1|original@601	165.3
3A	Cluster_10591|Contig3|original@1309	165.3
3A	Cluster_1902|Contig5|original@811	170.6
3A	Cluster_1251|Contig2|complementarySeq@605	170.6
3A	Cluster_7173|Contig1|original@446	179.4
3A	Cluster_8698|Contig1|complementarySeq@192	182.5
3A	Cluster_10688|Contig2|complementarySeq@314	184.2
3A	Cluster_4830|Contig1|original@956	185.9
3A	Cluster_1257|Contig4|original@905	185.9
3A	Cluster_2977|Contig4|original@424	191.2
3A	Cluster_11639|Contig4|complementarySeq@1033	191.2
3A	Cluster_2208|Contig2|original@1018	194
3A	Cluster_12024|Contig5|original@199	194
3A	Cluster_8857|Contig2|original@260	194.4
3A	Cluster_8857|Contig2|original@560	194.4
3A	Cluster_12325|Contig2|original@2012	194.4
3A	Cluster_13366|Contig2|original@463	198
3A	Cluster_12296|Contig3|original@249	198
3A	Cluster_13516|Contig1|original@206	199.6
3B	Cluster_5968|Contig1|original@452	0
3B	Cluster_10179|Contig1|original@85	0.799999999999983
3B	Cluster_1384|Contig12|original@1474	0.799999999999983
3B	Cluster_1384|Contig7|original@3101	0.799999999999983
3B	Cluster_3167|Contig3|original@445	0.799999999999983
3B	Cluster_3261|Contig2|original@477	0.799999999999983
3B	Cluster_1384|Contig1|original@2574	2.07499999999999
3B	Cluster_935|Contig1|original@499	2.14999999999999
3B	Cluster_6008|Contig2|original@1183	2.57999999999999
3B	Cluster_64|Contig4|original@1402	2.67999999999999
3B	Cluster_12668|Contig5|original@241	2.67999999999999
3B	Cluster_7725|Contig8|original@1725	3.09999999999999
3B	Cluster_6008|Contig3|original@385	3.59999999999999
3B	Cluster_935|Contig1|original@456	3.59999999999999
3B	Cluster_9478|Contig2|original@537	3.59999999999999
3B	Cluster_4633|Contig1|original@273	4.09999999999999
3B	Cluster_64|Contig2|original@498	4.69999999999999
3B	Cluster_64|Contig2|original@1311	4.85714285714285
3B	Cluster_11274|Contig2|original@366	4.87499999999999
3B	Cluster_7638|Contig1|original@549	5.09999999999999
3B	Cluster_13440|Contig2|original@203	6.39999999999998
3B	Cluster_6231|Contig3|original@430	8.56666666666666
3B	Cluster_18725|Contig4|original@1251	8.69999999999999
3B	Cluster_1597|Contig6|original@808	9.39999999999998
3B	Cluster_1108|Contig5|original@1288	10.3
3B	Cluster_29236|Contig1|original@201	10.3
3B	Cluster_4154|Contig1|original@742	10.3
3B	Cluster_4835|Contig5|original@480	10.3
3B	Cluster_15978|Contig1|original@499	10.3
3B	Cluster_4835|Contig3|original@513	10.3
3B	Cluster_4835|Contig4|original@854	10.3
3B	Cluster_8886|Contig1|likelySeq@205	10.3
3B	Cluster_1437|Contig2|original@383	10.3
3B	Cluster_1755|Contig2|original@303	10.3
3B	Cluster_4155|Contig1|original@955	25.7
3B	Cluster_4155|Contig1|original@265	25.7
3B	Cluster_3527|Contig4|original@311	25.7
3B	Cluster_962|Contig2|original@401	27
3B	Cluster_7089|Contig1|original@92	27
3B	Cluster_12671|Contig1|original@706	38.2
3B	Cluster_11306|Contig1|original@503	38.2
3B	Cluster_5937|Contig1|original@856	47.1
3B	Cluster_2274|Contig3|original@233	57.8
3B	Cluster_3033|Contig4|original@132	57.8
3B	Cluster_3978|Contig2|complementarySeq@249	57.8
3B	Cluster_4179|Contig1|likelySeq@243	57.8
3B	Cluster_19036|Contig2|original@133	57.8
3B	Cluster_1462|Contig2|original@230	57.8
3B	Cluster_9728|Contig1|likelySeq@765	58.05
3B	Cluster_2082|Contig1|likelySeq@792	58.05
3B	Cluster_298|Contig1|original@2037	58.05
3B	Cluster_298|Contig1|original@1914	58.3
3B	Cluster_13960|Contig1|original@836	65.7
3B	Cluster_6527|Contig1|original@597	65.7
3B	Cluster_11839|Contig1|original@772	65.7
3B	Cluster_1521|Contig13|original@294	65.7
3B	Cluster_1521|Contig14|original@436	65.7
3B	Cluster_1876|Contig2|original@383	65.7
3B	Cluster_10387|Contig1|original@1861	68
3B	Cluster_14199|Contig1|likelySeq@1084	68
3B	Cluster_16945|Contig1|original@591	68
3B	Cluster_3668|Contig1|likelySeq@785	68
3B	Cluster_5970|Contig4|original@1404	68
3B	Cluster_6094|Contig4|original@708	68
3B	Cluster_9342|Contig1|original@484	68
3B	Cluster_17128|Contig1|complementarySeq@932	68.15
3B	Cluster_14199|Contig1|likelySeq@1142	68.15
3B	Cluster_3321|Contig1|likelySeq@2280	68.15
3B	Cluster_15040|Contig1|original@641	69.2
3B	Cluster_1521|Contig4|original@465	69.2
3B	Cluster_1743|Contig2|original@102	69.2
3B	Cluster_3852|Contig2|original@432	69.2
3B	Cluster_4351|Contig2|original@232	69.2
3B	Cluster_5843|Contig1|original@483	69.2
3B	Cluster_6498|Contig2|likelySeq@2782	69.2
3B	Cluster_9745|Contig1|complementarySeq@978	69.2
3B	Cluster_6498|Contig2|likelySeq@2714	69.2
3B	Cluster_9093|Contig2|original@244	69.2
3B	Cluster_9895|Contig1|original@626	69.2
3B	Cluster_9895|Contig3|original@1111	69.2
3B	Cluster_1521|Contig10|original@2678	69.2
3B	Cluster_2185|Contig6|original@415	69.2
3B	Cluster_2185|Contig9|original@327	69.2
3B	Cluster_9895|Contig3|original@675	69.3875
3B	Cluster_4187|Contig2|original@195	70.2
3B	Cluster_2495|Contig1|complementarySeq@851	70.7
3B	Cluster_8529|Contig1|likelySeq@1168	70.7
3B	Cluster_8208|Contig2|original@266	71
3B	Cluster_2109|Contig1|original@1948	71.0833333333333
3B	Cluster_1468|Contig2|original@806	71.1
3B	Cluster_6675|Contig2|original@163	71.5
3B	Cluster_2109|Contig2|complementarySeq@450	72.3
3B	Cluster_6755|Contig1|original@1359	72.3
3B	Cluster_7071|Contig1|original@850	72.3
3B	Cluster_8533|Contig2|original@680	72.3
3B	Cluster_9755|Contig3|original@456	72.3
3B	Cluster_17965|Contig1|original@345	74.4
3B	Cluster_10565|Contig2|original@3143	75.4
3B	Cluster_12723|Contig1|original@299	75.4
3B	Cluster_25694|Contig1|original@226	78.3
3B	Cluster_4418|Contig1|complementarySeq@1520	78.3
3B	Cluster_8815|Contig2|likelySeq@524	79.85
3B	Cluster_1208|Contig2|original@409	80.3
3B	Cluster_1219|Contig2|original@967	80.3
3B	Cluster_1032|Contig2|original@1620	80.8625
3B	Cluster_12751|Contig1|likelySeq@1242	80.8625
3B	Cluster_3329|Contig1|original@996	80.8625
3B	Cluster_2510|Contig2|original@268	81.1
3B	Cluster_4052|Contig3|original@2072	81.1
3B	Cluster_7226|Contig1|original@224	81.1
3B	Cluster_4064|Contig4|original@918	81.1
3B	Cluster_14843|Contig1|original@280	81.1176470588235
3B	Cluster_5259|Contig2|complementarySeq@684	81.2266666666667
3B	Cluster_5575|Contig3|original@352	81.2266666666667
3B	Cluster_7911|Contig1|original@116	81.2266666666667
3B	Cluster_8767|Contig1|original@859	81.2266666666667
3B	Cluster_912|Contig1|likelySeq@604	81.2266666666667
3B	Cluster_12036|Contig1|original@354	81.2266666666667
3B	Cluster_15054|Contig1|likelySeq@409	81.2266666666667
3B	Cluster_1609|Contig6|likelySeq@1342	81.2266666666667
3B	Cluster_7842|Contig3|original@222	81.3333333333333
3B	Cluster_11862|Contig1|original@435	81.3333333333333
3B	Cluster_1032|Contig3|original@1017	83.4
3B	Cluster_14334|Contig1|likelySeq@384	83.4
3B	Cluster_15060|Contig2|complementarySeq@1873	83.4
3B	Cluster_3425|Contig2|likelySeq@1501	83.4
3B	Cluster_4178|Contig1|original@415	83.4
3B	Cluster_7862|Contig1|likelySeq@405	83.4
3B	Cluster_5167|Contig1|complementarySeq@1207	83.8
3B	Cluster_2745|Contig1|complementarySeq@1119	84.5
3B	Cluster_1064|Contig1|original@1887	85.6588235294118
3B	Cluster_2369|Contig2|original@181	85.7
3B	Cluster_2369|Contig4|original@185	85.7
3B	Cluster_3386|Contig2|original@1277	86
3B	Cluster_5725|Contig3|original@2606	86.0764705882353
3B	Cluster_2211|Contig10|original@3269	86.4
3B	Cluster_3549|Contig1|complementarySeq@191	86.4
3B	Cluster_8451|Contig3|original@993	86.85
3B	Cluster_8841|Contig1|likelySeq@434	86.85
3B	Cluster_15982|Contig3|original@1244	87.0461538461539
3B	Cluster_16059|Contig1|original@230	87.0461538461539
3B	Cluster_1064|Contig4|original@967	87.0461538461539
3B	Cluster_12167|Contig1|likelySeq@3054	87.0461538461539
3B	Cluster_12358|Contig1|likelySeq@1578	87.0461538461539
3B	Cluster_12358|Contig3|original@568	87.0461538461539
3B	Cluster_1748|Contig2|original@606	87.0461538461539
3B	Cluster_3386|Contig3|original@3066	87.0461538461539
3B	Cluster_3386|Contig4|original@2759	87.0461538461539
3B	Cluster_9251|Contig1|likelySeq@584	87.2
3B	Cluster_9512|Contig1|likelySeq@1410	87.2
3B	Cluster_1163|Contig2|complementarySeq@1930	87.5
3B	Cluster_1064|Contig1|original@4375	87.9
3B	Cluster_1064|Contig4|original@5239	87.9
3B	Cluster_12701|Contig2|likelySeq@1182	87.9
3B	Cluster_14690|Contig2|original@231	87.9
3B	Cluster_5277|Contig1|original@488	87.9
3B	Cluster_7916|Contig2|original@363	87.9
3B	Cluster_5277|Contig1|original@184	88.1
3B	Cluster_647|Contig1|complementarySeq@680	88.3
3B	Cluster_2179|Contig1|original@757	89.1
3B	Cluster_9116|Contig2|original@708	89.1
3B	Cluster_8022|Contig2|likelySeq@1385	89.1
3B	Cluster_9774|Contig1|complementarySeq@104	93
3B	Cluster_7140|Contig1|original@2242	93.5833333333333
3B	Cluster_797|Contig1|complementarySeq@1961	93.5833333333333
3B	Cluster_9980|Contig1|original@60	93.5833333333333
3B	Cluster_11289|Contig2|likelySeq@466	93.5833333333333
3B	Cluster_16941|Contig1|complementarySeq@450	93.7
3B	Cluster_1908|Contig2|original@572	93.7
3B	Cluster_2324|Contig1|original@1021	93.7
3B	Cluster_4387|Contig2|original@2925	93.7
3B	Cluster_4387|Contig7|original@387	93.7
3B	Cluster_14025|Contig1|original@556	94.4
3B	Cluster_335|Contig2|likelySeq@290	94.4
3B	Cluster_3763|Contig1|complementarySeq@253	94.4
3B	Cluster_3782|Contig3|original@332	94.4
3B	Cluster_5295|Contig1|complementarySeq@901	94.4
3B	Cluster_5564|Contig2|original@676	94.4
3B	Cluster_9798|Contig2|original@205	94.4
3B	Cluster_3782|Contig3|original@640	94.4
3B	Cluster_6006|Contig2|original@241	94.4
3B	Cluster_4329|Contig1|original@122	94.8
3B	Cluster_2804|Contig1|likelySeq@1829	96.3
3B	Cluster_3792|Contig2|original@596	96.3
3B	Cluster_599|Contig2|original@530	96.3
3B	Cluster_9127|Contig1|likelySeq@691	96.3
3B	Cluster_2360|Contig2|likelySeq@493	96.3
3B	Cluster_3093|Contig2|original@965	96.3
3B	Cluster_579|Contig1|original@289	96.4333333333333
3B	Cluster_9588|Contig1|original@939	96.7
3B	Cluster_10535|Contig4|original@2785	97.6
3B	Cluster_10535|Contig4|original@3814	97.6
3B	Cluster_4165|Contig1|original@492	98.5
3B	Cluster_11329|Contig2|original@780	99
3B	Cluster_3632|Contig1|complementarySeq@491	99
3B	Cluster_5303|Contig2|complementarySeq@842	99
3B	Cluster_5504|Contig2|complementarySeq@1310	99
3B	Cluster_11329|Contig2|original@617	99
3B	Cluster_14|Contig1457|original@546	99
3B	Cluster_13970|Contig2|original@273	106.6
3B	Cluster_4568|Contig2|original@1631	108.9
3B	Cluster_6943|Contig1|complementarySeq@186	108.9
3B	Cluster_6943|Contig1|complementarySeq@243	111.35
3B	Cluster_9275|Contig1|likelySeq@748	111.35
3B	Cluster_13970|Contig2|original@323	111.35
3B	Cluster_20216|Contig2|original@88	111.35
3B	Cluster_9946|Contig1|original@283	112.1
3B	Cluster_4775|Contig1|complementarySeq@333	112.5
3B	Cluster_157|Contig5|complementarySeq@368	112.9
3B	Cluster_4568|Contig2|original@1547	114.05
3B	Cluster_1069|Contig1|original@302	114.05
3B	Cluster_24402|Contig1|original@226	114.8
3B	Cluster_8013|Contig1|original@143	114.8
3B	Cluster_22329|Contig1|original@217	114.8
3B	Cluster_4066|Contig2|original@561	115.2
3B	Cluster_16893|Contig1|likelySeq@476	115.6
3B	Cluster_10718|Contig1|original@256	116
3B	Cluster_5366|Contig5|original@1422	116
3B	Cluster_655|Contig3|complementarySeq@472	116
3B	Cluster_9455|Contig1|complementarySeq@961	116
3B	Cluster_7291|Contig5|original@528	116
3B	Cluster_7291|Contig6|original@1292	116
3B	Cluster_3820|Contig1|original@241	116.042857142857
3B	Cluster_10718|Contig1|original@691	116.042857142857
3B	Cluster_1945|Contig4|original@1127	116.042857142857
3B	Cluster_2130|Contig1|original@737	116.042857142857
3B	Cluster_13026|Contig1|original@155	116.8
3B	Cluster_1377|Contig3|original@104	116.8
3B	Cluster_11025|Contig1|likelySeq@209	117.5
3B	Cluster_6220|Contig2|complementarySeq@1353	117.5
3B	Cluster_9396|Contig2|original@185	118.8
3B	Cluster_10739|Contig1|complementarySeq@381	119.45
3B	Cluster_1111|Contig1|original@2531	119.45
3B	Cluster_2828|Contig3|original@2312	119.45
3B	Cluster_760|Contig1|likelySeq@1101	119.736363636364
3B	Cluster_13974|Contig1|complementarySeq@925	119.736363636364
3B	Cluster_1332|Contig6|complementarySeq@612	120.1
3B	Cluster_798|Contig3|original@212	120.1
3B	Cluster_18763|Contig2|original@1369	120.5
3B	Cluster_3521|Contig1|original@663	120.5
3B	Cluster_4523|Contig1|original@2688	120.5
3B	Cluster_16515|Contig1|original@355	121
3B	Cluster_6023|Contig1|complementarySeq@1088	121
3B	Cluster_9401|Contig3|likelySeq@780	121
3B	Cluster_9946|Contig1|original@333	121.223529411765
3B	Cluster_11551|Contig3|original@61	121.223529411765
3B	Cluster_4523|Contig1|original@2756	121.223529411765
3B	Cluster_564|Contig1|likelySeq@270	121.223529411765
3B	Cluster_798|Contig5|original@1881	121.223529411765
3B	Cluster_855|Contig1|complementarySeq@1014	121.223529411765
3B	Cluster_9913|Contig1|likelySeq@271	121.223529411765
3B	Cluster_4042|Contig1|original@220	121.46
3B	Cluster_4629|Contig8|original@1626	121.46
3B	Cluster_7183|Contig1|complementarySeq@672	121.46
3B	Cluster_7303|Contig1|original@270	121.46
3B	Cluster_9401|Contig1|original@302	121.46
3B	Cluster_9913|Contig1|complementarySeq@192	121.46
3B	Cluster_13010|Contig2|complementarySeq@3020	121.46
3B	Cluster_1433|Contig3|original@325	121.46
3B	Cluster_1685|Contig2|original@391	121.46
3B	Cluster_2578|Contig3|original@216	121.46
3B	Cluster_10573|Contig2|original@1419	121.7
3B	Cluster_17713|Contig2|original@3352	121.7
3B	Cluster_4665|Contig1|original@133	121.7
3B	Cluster_6816|Contig3|original@1356	124.45
3B	Cluster_17049|Contig2|original@435	126.9
3B	Cluster_2010|Contig1|likelySeq@791	126.9
3B	Cluster_2813|Contig2|complementarySeq@3005	128.4
3B	Cluster_13857|Contig1|likelySeq@1433	131.6
3B	Cluster_3269|Contig2|original@103	132.8
3B	Cluster_10510|Contig1|original@440	134
3B	Cluster_10510|Contig5|original@433	134
3B	Cluster_16700|Contig2|original@279	134
3B	Cluster_3269|Contig2|original@663	134
3B	Cluster_3877|Contig4|original@1683	134
3B	Cluster_10445|Contig2|original@775	134
3B	Cluster_3877|Contig2|original@1623	134
3B	Cluster_10445|Contig1|likelySeq@655	134
3B	Cluster_10510|Contig3|original@1320	134
3B	Cluster_11742|Contig1|original@195	134
3B	Cluster_11854|Contig1|original@155	134
3B	Cluster_15806|Contig4|original@924	134
3B	Cluster_4640|Contig1|original@1178	136.4
3B	Cluster_29607|Contig1|less_than_5_individuals|original@115	137.9
3B	Cluster_8755|Contig2|original@936	137.9
3B	Cluster_2066|Contig2|original@187	139
3B	Cluster_6980|Contig1|original@572	139.1
3B	Cluster_3281|Contig2|original@276	139.1
3B	Cluster_3252|Contig4|original@1203	139.128571428571
3B	Cluster_8275|Contig1|likelySeq@1043	139.322222222222
3B	Cluster_7572|Contig2|original@356	139.354545454545
3B	Cluster_4965|Contig1|likelySeq@1946	139.354545454545
3B	Cluster_8755|Contig2|original@202	139.354545454545
3B	Cluster_7572|Contig3|original@1941	139.366666666667
3B	Cluster_3252|Contig1|original@1705	139.366666666667
3B	Cluster_3428|Contig4|original@931	139.366666666667
3B	Cluster_13680|Contig2|likelySeq@874	139.5
3B	Cluster_1408|Contig1|likelySeq@1959	139.5
3B	Cluster_1447|Contig4|likelySeq@490	139.5
3B	Cluster_24169|Contig1|original@199	139.5
3B	Cluster_3252|Contig3|original@54	139.5
3B	Cluster_4325|Contig2|likelySeq@1403	139.5
3B	Cluster_4804|Contig1|original@155	139.5
3B	Cluster_5086|Contig2|original@810	139.5
3B	Cluster_7167|Contig1|original@269	139.5
3B	Cluster_7405|Contig3|original@335	139.5
3B	Cluster_8275|Contig1|likelySeq@1167	139.5
3B	Cluster_9200|Contig1|original@735	139.5
3B	Cluster_9767|Contig1|likelySeq@195	139.5
3B	Cluster_3252|Contig4|original@1928	139.5
3B	Cluster_3252|Contig3|original@265	139.5
3B	Cluster_1542|Contig2|original@1175	140.3
3B	Cluster_4225|Contig1|complementarySeq@2430	140.7
3B	Cluster_5152|Contig1|complementarySeq@1725	140.7
3B	Cluster_1000|Contig2|original@1114	141
3B	Cluster_2744|Contig8|original@706	141
3B	Cluster_8135|Contig3|complementarySeq@466	141
3B	Cluster_7611|Contig3|likelySeq@471	141.257142857143
3B	Cluster_5381|Contig6|original@1712	141.257142857143
3B	Cluster_7611|Contig3|complementarySeq@471	141.257142857143
3B	Cluster_10714|Contig1|original@281	141.4
3B	Cluster_20108|Contig1|original@84	141.4
3B	Cluster_16590|Contig1|likelySeq@1031	141.8
3B	Cluster_1789|Contig5|original@243	141.8
3B	Cluster_22938|Contig1|original@476	141.8
3B	Cluster_7611|Contig2|complementarySeq@649	141.8
3B	Cluster_8915|Contig1|original@354	142.4
3B	Cluster_9262|Contig2|original@301	142.4
3B	Cluster_938|Contig1|original@168	142.4
3B	Cluster_14067|Contig1|complementarySeq@979	142.4
3B	Cluster_16590|Contig1|likelySeq@1082	142.4
3B	Cluster_1789|Contig2|original@2216	142.4
3B	Cluster_19593|Contig2|original@412	142.4
3B	Cluster_4455|Contig1|likelySeq@2902	144.6
3B	Cluster_527|Contig43|original@131	145.6
3B	Cluster_9134|Contig3|original@2062	150.2
3B	Cluster_26321|Contig1|original@766	153.3
3B	Cluster_30181|Contig1|original@199	153.3
3B	Cluster_12087|Contig2|original@458	153.7
3B	Cluster_619|Contig2|original@684	154.525
3B	Cluster_15180|Contig3|original@208	154.8
3B	Cluster_2296|Contig4|original@348	155.142857142857
3B	Cluster_4674|Contig1|likelySeq@216	155.142857142857
3B	Cluster_8260|Contig1|original@562	155.2
3B	Cluster_13946|Contig1|original@472	155.45
3B	Cluster_15180|Contig1|original@199	155.45
3B	Cluster_616|Contig1|original@857	155.7
3B	Cluster_5507|Contig2|original@114	155.7
3B	Cluster_4674|Contig1|likelySeq@513	160
3B	Cluster_5953|Contig1|original@983	176.4
3B	Cluster_5632|Contig8|original@215	179.8
3B	Cluster_5632|Contig4|original@244	179.8
3B	Cluster_1902|Contig4|original@493	186.4
3B	Cluster_1902|Contig4|original@1088	186.4
3B	Cluster_2397|Contig1|original@764	186.4
3B	Cluster_2397|Contig3|original@606	186.4
3B	Cluster_12445|Contig2|original@397	189.1
3B	Cluster_143|Contig20|original@1019	189.1
3B	Cluster_11918|Contig2|complementarySeq@2128	192.2
3B	Cluster_2314|Contig1|original@718	193.5
3B	Cluster_10925|Contig5|original@135	194.2
3B	Cluster_1376|Contig1|original@158	194.2
3B	Cluster_23987|Contig1|original@490	194.2
3B	Cluster_460|Contig12|likelySeq@1159	194.2
3B	Cluster_727|Contig1|complementarySeq@941	194.2
3B	Cluster_2017|Contig1|likelySeq@1103	195.08
3B	Cluster_7173|Contig2|original@361	195.2
3B	Cluster_1344|Contig5|original@289	195.2
3B	Cluster_13912|Contig1|original@144	197.2
3B	Cluster_1344|Contig1|original@358	198.033333333333
3B	Cluster_2017|Contig1|complementarySeq@1856	198.033333333333
3B	Cluster_1344|Contig5|original@438	200.1
3B	Cluster_3014|Contig1|original@187	200.5
3B	Cluster_4821|Contig3|original@468	216.7
3B	Cluster_6299|Contig1|likelySeq@1143	216.7
3B	Cluster_6893|Contig2|original@109	216.7
3B	Cluster_8166|Contig4|original@298	216.7
3B	Cluster_6893|Contig2|original@194	216.7
3B	Cluster_8166|Contig1|original@1287	216.7
3B	Cluster_8236|Contig3|original@457	216.7
3B	Cluster_12024|Contig10|original@359	218.8
3B	Cluster_6488|Contig1|original@328	218.8
3B	Cluster_7805|Contig1|likelySeq@1091	218.8
3B	Cluster_9924|Contig3|original@685	218.8
3B	Cluster_14820|Contig3|original@2738	218.8
3B	Cluster_4830|Contig2|original@793	218.8
3B	Cluster_7805|Contig1|likelySeq@873	218.8
3B	Cluster_12325|Contig3|original@767	218.8
3B	Cluster_2208|Contig1|original@1201	218.8
3B	Cluster_2977|Contig5|original@2785	218.8
3B	Cluster_8857|Contig1|likelySeq@1396	219.533333333333
3B	Cluster_6411|Contig1|complementarySeq@318	219.9
3B	Cluster_8857|Contig1|likelySeq@2410	219.9
3B	Cluster_3972|Contig1|original@264	229.7
3B	Cluster_3972|Contig5|original@1110	229.7
3B	Cluster_9827|Contig4|original@978	229.7
3B	Cluster_3972|Contig4|original@178	229.7
3B	Cluster_6004|Contig3|original@330	229.7
3B	Cluster_7001|Contig2|original@722	229.7
3B	Cluster_7268|Contig1|original@765	229.7
3B	Cluster_9827|Contig1|original@634	229.7
4A	Cluster_4147|Contig2|complementarySeq@944	0
4A	Cluster_10068|Contig4|original@118	0
4A	Cluster_279|Contig2|original@1787	8.60000000000002
4A	Cluster_1482|Contig1|complementarySeq@726	10.6
4A	Cluster_7298|Contig1|original@218	13.3
4A	Cluster_7937|Contig4|original@501	16.1
4A	Cluster_9044|Contig1|complementarySeq@1140	16.1
4A	Cluster_8161|Contig2|complementarySeq@78	20.7
4A	Cluster_2733|Contig1|original@201	20.7
4A	Cluster_11844|Contig1|complementarySeq@662	22.3
4A	Cluster_10024|Contig3|original@940	22.3
4A	Cluster_622|Contig2|original@88	22.7
4A	Cluster_10411|Contig2|original@201	23.35
4A	Cluster_6459|Contig1|original@193	25.08
