group	marker	position
3A	Cluster_64|Contig1|original@1367	5.39999999999998
3A	Cluster_64|Contig5|original@1487	5.39999999999998
3A	Cluster_3527|Contig3|original@116	7.39999999999998
3A	Cluster_7220|Contig2|complementarySeq@1204	7.39999999999998
3A	Cluster_7220|Contig3|complementarySeq@446	7.39999999999998
3A	Cluster_7220|Contig3|likelySeq@1157	7.39999999999998
3A	Cluster_9697|Contig3|original@3125	8
3A	Cluster_1504|Contig10|original@550	8.30000000000001
3A	Cluster_9697|Contig2|original@1972	8.30000000000001
3A	Cluster_11596|Contig2|complementarySeq@813	8.80000000000001
3A	Cluster_1108|Contig13|original@776	9.19999999999999
3A	Cluster_1108|Contig8|original@295	9.19999999999999
3A	Cluster_1755|Contig1|original@191	9.19999999999999
3A	Cluster_4154|Contig2|original@490	9.19999999999999
3A	Cluster_8853|Contig1|complementarySeq@590	9.19999999999999
3A	Cluster_8853|Contig1|likelySeq@596	9.19999999999999
3A	Cluster_12668|Contig6|original@709	10
3A	Cluster_3633|Contig2|original@1317	13.9
3A	Cluster_4474|Contig1|original@120	22.6
3A	Cluster_1530|Contig3|original@78	23.3
3A	Cluster_6194|Contig2|original@371	23.9
3A	Cluster_1946|Contig1|original@935	24.6
3A	Cluster_1946|Contig2|original@272	24.6
3A	Cluster_3547|Contig2|original@435	24.6
3A	Cluster_450|Contig3|original@710	24.6
3A	Cluster_962|Contig1|original@403	24.6
3A	Traes_3AS_4988A011D@1465	25.2
3A	Cluster_189|Contig13|original@478	29
3A	Cluster_189|Contig31|complementarySeq@2148	29
3A	Cluster_1897|Contig2|original@2056	49.6
3A	Cluster_1897|Contig6|original@326	50
3A	Cluster_2274|Contig2|original@442	50
3A	Cluster_3325|Contig2|original@267	50
3A	Cluster_9015|Contig3|original@654	50
3A	Cluster_9108|Contig1|original@583	52
3A	Cluster_12504|Contig1|original@366	52.5
3A	Cluster_2082|Contig1|complementarySeq@570	52.5
3A	Cluster_4179|Contig2|likelySeq@252	57.5
3A	Cluster_495|Contig19|likelySeq@956	58.2
3A	Cluster_495|Contig39|likelySeq@982	58.2
3A	Cluster_5711|Contig4|original@1394	58.5
3A	Cluster_3863|Contig3|original@1036	62.7
3A	Cluster_6225|Contig1|original@235	63
3A	Cluster_6225|Contig3|original@1644	63
3A	Cluster_15472|Contig2|complementarySeq@1662	63.4
3A	Cluster_11715|Contig5|original@1373	63.7
3A	Cluster_1521|Contig5|original@694	63.7
3A	Cluster_7524|Contig2|original@1645	63.7
3A	Cluster_7524|Contig4|original@385	63.7
3A	Cluster_7524|Contig5|original@1333	63.7
3A	Cluster_9942|Contig2|complementarySeq@223	63.7
3A	Cluster_9942|Contig2|likelySeq@223	63.7
3A	Cluster_10387|Contig2|complementarySeq@1753	78.7
3A	Cluster_10387|Contig2|likelySeq@109	78.7
3A	Cluster_11524|Contig1|likelySeq@782	78.7
3A	Cluster_481|Contig1|complementarySeq@1625	78.7
3A	Cluster_6481|Contig1|original@298	78.7
3A	Cluster_9342|Contig2|original@300	78.7
3A	Cluster_18209|Contig1|original@1207	79.6
3A	Cluster_470|Contig1|likelySeq@592	79.6
3A	Cluster_713|Contig2|original@177	79.6
3A	Cluster_11753|Contig2|original@684	79.9
3A	Cluster_11753|Contig2|original@803	79.9
3A	Cluster_17128|Contig1|likelySeq@841	79.9
3A	Cluster_3321|Contig1|complementarySeq@2761	79.9
3A	Cluster_6094|Contig2|original@611	79.9
3A	Cluster_6407|Contig2|original@682	79.9
3A	Cluster_25854|Contig1|original@223	80.3
3A	Cluster_3701|Contig4|original@1305	80.3
3A	Cluster_12182|Contig1|complementarySeq@1321	81.1
3A	Cluster_12187|Contig2|original@326	81.1
3A	Cluster_12298|Contig2|likelySeq@3284	81.1
3A	Cluster_2185|Contig10|original@1665	81.1
3A	Cluster_470|Contig1|complementarySeq@351	81.1
3A	Cluster_5843|Contig2|complementarySeq@530	81.1
3A	Cluster_6498|Contig2|complementarySeq@3809	81.1
3A	Cluster_9093|Contig1|original@286	81.1
3A	Cluster_7280|Contig1|original@1150	81.4
3A	Cluster_8830|Contig2|original@1008	84.8
3A	Cluster_2023|Contig1|complementarySeq@403	86.9
3A	Cluster_3309|Contig2|complementarySeq@182	86.9
3A	Cluster_5077|Contig1|likelySeq@1343	90.7
3A	Cluster_7073|Contig4|original@1162	91.4
3A	Cluster_1782|Contig2|likelySeq@306	91.7
3A	Cluster_1787|Contig2|original@1904	91.7
3A	Cluster_3594|Contig2|original@206	91.7
3A	Cluster_3594|Contig3|original@1482	91.7
3A	Cluster_5555|Contig1|complementarySeq@2143	91.7
3A	Cluster_69|Contig1|complementarySeq@2131	91.7
3A	Cluster_7730|Contig1|complementarySeq@244	91.7
3A	Cluster_8815|Contig1|original@470	91.7
3A	Cluster_8815|Contig2|complementarySeq@582	91.7
3A	Cluster_9752|Contig2|complementarySeq@524	91.7
3A	Cluster_9752|Contig2|likelySeq@524	91.7
3A	Cluster_1782|Contig1|original@2002	92
3A	Cluster_4697|Contig1|original@365	92
3A	Cluster_6569|Contig1|original@2500	92
3A	Cluster_7048|Contig1|original@123	92
3A	Cluster_7107|Contig1|complementarySeq@1126	92
3A	Cluster_7107|Contig1|complementarySeq@1364	92
3A	Cluster_789|Contig3|likelySeq@252	92
3A	Cluster_8362|Contig1|complementarySeq@611	92
3A	Cluster_912|Contig1|complementarySeq@852	92
3A	Cluster_1032|Contig1|original@247	92.3
3A	Cluster_1032|Contig4|original@268	92.3
3A	Cluster_10883|Contig1|original@279	92.3
3A	Cluster_14334|Contig1|complementarySeq@455	92.3
3A	Cluster_3425|Contig2|complementarySeq@1496	92.3
3A	Cluster_363|Contig7|original@163	92.3
3A	Cluster_3734|Contig3|original@201	92.3
3A	Cluster_3793|Contig1|complementarySeq@519	92.3
3A	Cluster_50|Contig4|original@185	92.3
3A	Cluster_5433|Contig1|complementarySeq@1134	92.3
3A	Cluster_7699|Contig1|complementarySeq@819	92.3
3A	Cluster_7911|Contig3|original@1325	92.3
3A	Cluster_9788|Contig1|original@3143	92.3
3A	Cluster_9788|Contig2|likelySeq@574	92.3
3A	Cluster_758|Contig2|original@229	92.7
3A	Cluster_4094|Contig1|complementarySeq@630	94.2
3A	Cluster_7918|Contig1|likelySeq@177	96.7
3A	Cluster_777|Contig2|original@126	98.3
3A	Cluster_66|Contig27|original@46	98.6
3A	Cluster_6962|Contig1|complementarySeq@706	99.2
3A	Cluster_3727|Contig1|likelySeq@523	99.5
3A	Cluster_3727|Contig2|original@482	99.5
3A	Cluster_898|Contig1|complementarySeq@213	99.5
3A	Cluster_898|Contig2|complementarySeq@2460	99.5
3A	Cluster_5273|Contig1|complementarySeq@432	101.7
3A	Cluster_5919|Contig2|original@464	101.7
3A	Cluster_5919|Contig4|original@1721	101.7
3A	Cluster_5535|Contig1|likelySeq@1110	102.9
3A	Cluster_12167|Contig1|complementarySeq@3189	103.2
3A	Cluster_12358|Contig1|complementarySeq@476	103.2
3A	Cluster_4672|Contig1|complementarySeq@819	103.2
3A	Cluster_11196|Contig1|complementarySeq@693	103.5
3A	Cluster_12358|Contig2|original@417	103.5
3A	Cluster_13271|Contig1|complementarySeq@1936	103.5
3A	Cluster_15982|Contig1|original@1298	103.5
3A	Cluster_357|Contig3|original@2570	103.5
3A	Cluster_357|Contig4|original@3680	103.5
3A	Cluster_4173|Contig1|likelySeq@1521	103.5
3A	Cluster_4608|Contig4|original@584	103.8
3A	Cluster_647|Contig1|likelySeq@545	103.8
3A	Cluster_8475|Contig1|likelySeq@1096	103.8
3A	Cluster_12921|Contig3|original@1371	104.1
3A	Cluster_10020|Contig2|complementarySeq@225	104.4
3A	Cluster_9116|Contig3|original@700	105.8
3A	Cluster_6132|Contig2|likelySeq@718	106.4
3A	Cluster_15113|Contig1|complementarySeq@2171	107.9
3A	Cluster_1403|Contig3|original@251	109
3A	Cluster_11618|Contig2|original@776	109.6
3A	Cluster_14268|Contig2|original@712	109.6
3A	Cluster_438|Contig2|complementarySeq@989	109.6
3A	Cluster_438|Contig2|likelySeq@989	109.6
3A	Cluster_8628|Contig1|likelySeq@344	109.6
3A	Cluster_8628|Contig2|complementarySeq@656	109.6
3A	Cluster_14879|Contig4|original@235	109.9
3A	Cluster_14879|Contig5|original@319	109.9
3A	Cluster_2136|Contig1|complementarySeq@108	109.9
3A	Cluster_11587|Contig1|original@1161	111.4
3A	Cluster_2879|Contig2|original@579	111.4
3A	Cluster_3491|Contig1|original@468	111.4
3A	Cluster_3491|Contig3|original@423	111.4
3A	Cluster_4639|Contig1|complementarySeq@1872	111.4
3A	Cluster_61|Contig2|original@225	111.4
3A	Cluster_9198|Contig1|original@894	111.4
3A	Cluster_1086|Contig6|original@2605	111.7
3A	Cluster_8|Contig1|original@786	111.7
3A	Cluster_4329|Contig1|original@719	115.9
3A	Cluster_4329|Contig2|original@291	115.9
3A	Cluster_7458|Contig1|complementarySeq@453	115.9
3A	Cluster_2804|Contig1|complementarySeq@1883	116.2
3A	Cluster_7551|Contig2|complementarySeq@607	118.3
3A	Cluster_10535|Contig1|original@978	118.7
3A	Cluster_9254|Contig2|original@322	120.9
3A	Cluster_10853|Contig3|original@1979	127.8
3A	Cluster_3422|Contig1|complementarySeq@824	127.8
3A	Cluster_8070|Contig2|likelySeq@3567	127.8
3A	Cluster_7615|Contig1|complementarySeq@2992	129.9
3A	Cluster_4817|Contig1|original@2806	131
3A	Cluster_5308|Contig2|original@114	131
3A	Cluster_5308|Contig3|original@1336	131
3A	Cluster_6258|Contig1|likelySeq@1300	131
3A	Cluster_642|Contig1|original@2214	131.3
3A	Cluster_10644|Contig1|likelySeq@712	135.3
3A	Cluster_11734|Contig1|original@229	135.7
3A	Cluster_1624|Contig1|likelySeq@169	135.7
3A	Cluster_1624|Contig1|likelySeq@628	135.7
3A	Cluster_255|Contig2|original@886	138.3
3A	Cluster_901|Contig2|complementarySeq@1025	139.2
3A	Cluster_3442|Contig4|original@334	139.6
3A	Cluster_901|Contig1|complementarySeq@868	139.6
3A	Cluster_12786|Contig1|complementarySeq@993	139.9
3A	Cluster_13003|Contig4|complementarySeq@665	139.9
3A	Cluster_6804|Contig4|complementarySeq@454	139.9
3A	Cluster_9640|Contig1|likelySeq@425	139.9
3A	Cluster_1564|Contig1|original@692	140.5
3A	Cluster_9275|Contig1|complementarySeq@281	140.8
3A	Cluster_12240|Contig2|original@1801	145.9
3A	Cluster_7327|Contig2|original@1360	146.9
3A	Cluster_13445|Contig1|original@166	147.3
3A	Cluster_3545|Contig1|likelySeq@1458	147.7
3A	Cluster_10990|Contig2|original@402	148.1
3A	Cluster_2178|Contig3|original@697	148.1
3A	Cluster_8964|Contig1|likelySeq@1259	156
3A	Cluster_9455|Contig1|likelySeq@992	156
3A	Cluster_10718|Contig2|original@47	156.3
3A	Cluster_27710|Contig1|original@196	156.3
3A	Cluster_5366|Contig2|original@1997	156.3
3A	Cluster_9528|Contig2|original@374	156.3
3A	Traes_3AL_128AB5D12@209	156.3
3A	Cluster_4554|Contig1|original@1909	160.6
3A	Cluster_4554|Contig2|original@290	160.6
3A	Cluster_4554|Contig4|original@1396	160.6
3A	Cluster_1226|Contig3|likelySeq@975	160.9
3A	Cluster_14056|Contig2|original@406	160.9
3A	Cluster_1003|Contig3|original@830	164.1
3A	Cluster_12068|Contig1|likelySeq@596	164.1
3A	Cluster_15506|Contig1|likelySeq@897	164.1
3A	Cluster_8809|Contig2|likelySeq@1164	164.1
3A	Cluster_7400|Contig2|likelySeq@876	164.9
3A	Cluster_11551|Contig4|original@174	169.2
3A	Cluster_1332|Contig11|original@154	169.2
3A	Cluster_20128|Contig1|original@227	169.2
3A	Cluster_18763|Contig1|original@114	169.5
3A	Cluster_2051|Contig1|original@138	169.5
3A	Cluster_4300|Contig1|original@119	169.5
3A	Cluster_4300|Contig1|original@193	169.5
3A	Cluster_10035|Contig5|original@258	169.9
3A	Cluster_11738|Contig1|likelySeq@379	170.9
3A	Cluster_6023|Contig1|likelySeq@683	170.9
3A	Cluster_6254|Contig1|complementarySeq@1305	170.9
3A	Cluster_6254|Contig2|likelySeq@937	170.9
3A	Cluster_9870|Contig1|likelySeq@512	172.7
3A	Cluster_7291|Contig2|original@938	174.1
3A	Cluster_7291|Contig3|original@166	174.1
3A	Cluster_17049|Contig1|original@129	174.6
3A	Cluster_12881|Contig1|original@609	174.9
3A	Cluster_9913|Contig6|complementarySeq@293	175.8
3A	Cluster_9913|Contig6|likelySeq@293	175.8
3A	Cluster_2580|Contig2|original@2691	177.8
3A	Cluster_2580|Contig4|original@190	177.8
3A	Cluster_7324|Contig2|original@263	178.2
3A	Cluster_2447|Contig1|original@1881	179.5
3A	Cluster_34|Contig4|original@4036	179.5
3A	Cluster_34|Contig8|original@838	179.5
3A	Cluster_2447|Contig2|original@3378	180.3
3A	Cluster_2447|Contig3|original@124	180.3
3A	Cluster_4848|Contig3|original@1641	181
3A	Cluster_31812|Contig1|original@333	182.1
3A	Cluster_1417|Contig5|original@299	183
3A	Cluster_17400|Contig1|likelySeq@669	184.5
3A	Cluster_5320|Contig1|complementarySeq@942	184.8
3A	Cluster_5320|Contig1|complementarySeq@683	185.2
3A	Cluster_3877|Contig1|original@474	187.9
3A	Cluster_3877|Contig3|original@1377	187.9
3A	Cluster_896|Contig1|original@145	188.8
3A	Cluster_10510|Contig2|original@320	189.1
3A	Cluster_10510|Contig4|original@2837	189.1
3A	Cluster_10510|Contig5|original@1993	189.1
3A	Cluster_16700|Contig1|original@85	189.1
3A	Cluster_11210|Contig1|original@537	189.4
3A	Cluster_740|Contig1|original@1939	189.4
3A	Cluster_740|Contig2|original@910	189.4
3A	Cluster_2957|Contig1|original@2229	190.1
3A	Cluster_2957|Contig3|original@562	190.1
3A	Cluster_2957|Contig4|original@2208	190.1
3A	Cluster_19774|Contig1|original@313	190.5
3A	Cluster_13680|Contig2|complementarySeq@663	191.2
3A	Cluster_3252|Contig2|original@1499	191.2
3A	Cluster_8755|Contig1|original@1361	191.2
3A	Cluster_9993|Contig2|original@103	191.2
3A	Cluster_3252|Contig2|original@184	191.5
3A	Cluster_7167|Contig2|original@517	191.5
3A	Cluster_7167|Contig2|original@670	191.5
3A	Cluster_8911|Contig1|likelySeq@471	197.1
3A	Cluster_17912|Contig2|original@286	197.8
3A	Cluster_10511|Contig1|likelySeq@109	198.1
3A	Cluster_17552|Contig2|original@481	198.4
3A	Cluster_1434|Contig2|original@554	199.2
3A	Cluster_3683|Contig2|likelySeq@404	199.7
3A	Cluster_4459|Contig1|original@357	200
3A	Cluster_567|Contig1|original@2482	200
3A	Cluster_7572|Contig1|original@276	200
3A	Cluster_4207|Contig1|original@106	200.3
3A	Cluster_567|Contig7|original@82	200.3
3A	Cluster_7572|Contig2|original@1855	200.3
3A	Cluster_2066|Contig1|original@250	200.9
3A	Cluster_5086|Contig1|original@1325	200.9
3A	Cluster_6655|Contig1|likelySeq@1293	200.9
3A	Cluster_9767|Contig2|complementarySeq@480	200.9
3A	Cluster_5381|Contig16|original@1891	210.4
3A	Cluster_563|Contig3|original@374	210.8
3A	Cluster_586|Contig1|original@723	210.8
3A	Cluster_586|Contig2|original@3299	210.8
3A	Cluster_586|Contig3|original@3297	210.8
3A	Cluster_9079|Contig1|complementarySeq@595	210.8
3A	Cluster_3904|Contig1|likelySeq@381	213.8
3A	Cluster_14640|Contig1|original@304	214.2
3A	Cluster_3904|Contig1|likelySeq@1423	214.2
3A	Cluster_5645|Contig1|complementarySeq@262	215.1
3A	Cluster_5645|Contig1|likelySeq@262	215.9
3A	Cluster_9123|Contig1|original@522	215.9
3A	Cluster_7611|Contig1|complementarySeq@184	216.2
3A	Cluster_10018|Contig1|original@1021	216.6
3A	Cluster_10018|Contig4|original@1065	216.6
3A	Cluster_14067|Contig1|likelySeq@457	216.6
3A	Cluster_1615|Contig2|original@866	216.6
3A	Cluster_22938|Contig3|original@192	216.6
3A	Cluster_4684|Contig1|likelySeq@1096	216.6
3A	Cluster_4684|Contig1|likelySeq@611	216.6
3A	Cluster_7611|Contig1|likelySeq@1130	217.6
3A	Cluster_7611|Contig2|likelySeq@1131	217.6
3A	Cluster_7154|Contig1|original@1722	220.5
3A	Cluster_7154|Contig2|original@289	220.5
3A	Cluster_7154|Contig3|original@915	220.5
3A	Cluster_7154|Contig5|original@211	220.5
3A	Cluster_7154|Contig6|original@351	220.5
3A	Cluster_7154|Contig7|original@1761	220.5
3A	Cluster_938|Contig2|original@275	220.5
3A	Cluster_12972|Contig2|original@645	221.5
3A	Cluster_4455|Contig1|complementarySeq@1731	223.1
3A	Cluster_1789|Contig1|original@1167	223.9
3A	Cluster_1789|Contig3|original@1659	223.9
3A	Cluster_1248|Contig1|original@256	225.2
3A	Cluster_2988|Contig2|original@1006	228
3A	Cluster_2988|Contig2|original@856	228
3A	Cluster_11579|Contig6|likelySeq@3426	228.3
3A	Cluster_16574|Contig1|original@1002	228.3
3A	Cluster_17338|Contig1|original@180	228.3
3A	Cluster_2296|Contig1|original@98	228.3
3A	Cluster_2296|Contig3|original@1045	228.3
3A	Cluster_25|Contig2|original@1944	228.3
3A	Cluster_25|Contig2|original@2258	228.3
3A	Cluster_25|Contig4|original@1926	228.3
3A	Cluster_6413|Contig4|original@359	228.3
3A	Cluster_8334|Contig3|original@547	228.3
3A	Cluster_8745|Contig1|complementarySeq@282	228.3
3A	Cluster_9134|Contig1|original@1342	228.3
3A	Cluster_9134|Contig1|original@1816	228.3
3A	Cluster_8334|Contig1|original@692	228.6
3A	Cluster_8334|Contig2|original@197	228.6
3A	Cluster_8334|Contig4|original@193	228.6
3A	Cluster_8334|Contig4|original@243	228.6
3A	Cluster_15180|Contig4|original@177	230.4
3A	Cluster_15477|Contig1|original@813	230.4
3A	Cluster_619|Contig1|original@832	233.7
3A	Cluster_3665|Contig2|complementarySeq@1296	234.1
3A	Cluster_3402|Contig1|original@1216	236.1
3A	Cluster_23086|Contig1|original@158	238.9
3A	Cluster_3565|Contig2|likelySeq@1318	242.9
3A	Cluster_10591|Contig1|original@601	254.4
3A	Cluster_10591|Contig3|original@1309	254.4
3A	Cluster_5632|Contig1|complementarySeq@636	254.7
3A	Cluster_5632|Contig2|original@15	254.7
3A	Cluster_5632|Contig7|complementarySeq@991	254.7
3A	Cluster_6906|Contig2|original@650	257.7
3A	Cluster_10814|Contig2|original@1434	260.2
3A	Cluster_2397|Contig2|complementarySeq@242	260.2
3A	Cluster_2397|Contig2|likelySeq@2776	260.2
3A	Cluster_1251|Contig2|complementarySeq@605	261.1
3A	Cluster_1251|Contig2|likelySeq@605	261.1
3A	Cluster_1902|Contig5|original@811	261.1
3A	Cluster_460|Contig11|complementarySeq@1248	267
3A	Cluster_460|Contig11|likelySeq@1248	267
3A	Cluster_1257|Contig4|original@905	270.6
3A	Cluster_8698|Contig1|complementarySeq@192	271.7
3A	Cluster_10688|Contig2|complementarySeq@314	274.4
3A	Cluster_10688|Contig2|likelySeq@314	274.4
3A	Cluster_4360|Contig2|complementarySeq@168	275.8
3A	Cluster_4830|Contig1|original@956	275.8
3A	Cluster_8236|Contig1|original@904	275.8
3A	Cluster_8166|Contig3|original@425	279.3
3A	Cluster_11639|Contig4|complementarySeq@1129	281.2
3A	Cluster_19188|Contig4|original@279	281.2
3A	Cluster_151|Contig1|likelySeq@348	281.8
3A	Cluster_151|Contig3|complementarySeq@1543	281.8
3A	Cluster_151|Contig3|likelySeq@1543	281.8
3A	Cluster_2977|Contig5|original@1968	281.8
3A	Cluster_9113|Contig1|original@418	281.8
3A	Cluster_2977|Contig4|original@280	282.4
3A	Cluster_2977|Contig7|original@3373	282.4
3A	Cluster_10856|Contig2|original@3167	283.3
3A	Cluster_14205|Contig1|complementarySeq@2536	283.3
3A	Cluster_14205|Contig1|likelySeq@1492	283.3
3A	Cluster_1625|Contig2|complementarySeq@1739	284.1
3A	Cluster_6488|Contig2|original@193	284.5
3A	Cluster_6919|Contig4|complementarySeq@459	284.8
3A	Cluster_6919|Contig5|complementarySeq@2601	284.8
3A	Cluster_2208|Contig2|original@1018	285.1
3A	Cluster_7805|Contig1|complementarySeq@948	285.1
3A	Cluster_12024|Contig5|original@199	285.9
3A	Cluster_8857|Contig2|original@260	286.3
3A	Cluster_8857|Contig2|original@560	286.3
3A	Cluster_12325|Contig2|original@2012	287.1
3A	Cluster_6411|Contig1|likelySeq@194	287.9
3A	Cluster_6953|Contig3|likelySeq@171	290
3A	Cluster_7057|Contig2|likelySeq@272	290.3
3A	Cluster_13366|Contig2|original@484	290.7
3A	Cluster_15225|Contig1|original@165	291.8
3A	Cluster_13516|Contig1|original@206	292.2
3A	Cluster_6004|Contig2|original@747	292.2
3A	Cluster_6004|Contig7|original@1497	292.2
3A	Cluster_8097|Contig1|complementarySeq@3764	294.2
3A	Cluster_8097|Contig1|likelySeq@3764	294.2
3B	Cluster_3980|Contig2|original@448	0
3B	Cluster_5968|Contig1|original@452	0
3B	Cluster_11274|Contig2|original@366	0.300000000000011
3B	Cluster_10179|Contig1|original@85	0.599999999999966
3B	Cluster_3167|Contig3|original@445	0.599999999999966
3B	Cluster_1384|Contig12|original@1474	0.899999999999977
3B	Cluster_1384|Contig7|original@3101	0.899999999999977
3B	Cluster_3261|Contig2|original@477	0.899999999999977
3B	Cluster_1384|Contig1|original@2574	1.19999999999999
3B	Cluster_7725|Contig8|original@1732	2.19999999999999
3B	Cluster_935|Contig1|original@499	2.19999999999999
3B	Cluster_935|Contig1|original@456	2.5
3B	Cluster_6008|Contig2|original@1183	2.89999999999998
3B	Cluster_6008|Contig3|original@385	2.89999999999998
3B	Cluster_9478|Contig2|original@537	2.89999999999998
3B	Cluster_4633|Contig1|original@273	4
3B	Cluster_7638|Contig1|original@549	4.39999999999998
3B	Cluster_18725|Contig4|original@1251	4.80000000000001
3B	Cluster_13440|Contig2|original@203	6.30000000000001
3B	Cluster_1437|Contig2|original@383	6.69999999999999
3B	Cluster_6231|Contig3|original@430	6.69999999999999
3B	Cluster_64|Contig2|original@1311	6.69999999999999
3B	Cluster_64|Contig3|original@1451	6.69999999999999
3B	Cluster_64|Contig4|original@1402	6.69999999999999
3B	Cluster_12668|Contig4|original@700	8.5
3B	Cluster_12668|Contig5|original@241	8.89999999999998
3B	Cluster_4154|Contig1|original@742	10
3B	Cluster_8853|Contig2|original@526	10
3B	Cluster_1108|Contig12|original@709	10.5
3B	Cluster_1108|Contig2|original@351	11
3B	Cluster_14693|Contig1|original@191	11
3B	Cluster_1597|Contig6|original@808	11
3B	Cluster_1597|Contig7|original@2037	11
3B	Cluster_1108|Contig5|original@1288	11.9
3B	Cluster_1108|Contig5|original@909	11.9
3B	Cluster_15978|Contig1|original@461	11.9
3B	Cluster_4835|Contig3|original@513	11.9
3B	Cluster_4835|Contig4|original@854	11.9
3B	Cluster_4835|Contig5|original@548	11.9
3B	Cluster_4080|Contig3|original@2983	12.9
3B	Cluster_1504|Contig1|original@1820	15
3B	Cluster_9321|Contig4|original@1132	15.9
3B	Cluster_91|Contig1|original@174	20.2
3B	Cluster_91|Contig3|original@174	20.2
3B	Cluster_3527|Contig1|original@773	22.2
